5212 84
-76.288108 -15.177248 29.119201
-77.114006 -19.176576 29.998796
-77.835153 -16.053216 45.763486
-78.129059 -14.741183 39.830228
-77.746591 -19.398517 45.252390
-77.689723 -21.150533 40.887685
-77.555522 -18.670697 49.902296
-77.513432 -22.220733 49.065732
-77.368483 -17.924100 53.064178
-77.305173 -21.632687 53.598010
-77.435361 -14.775134 50.993947
-77.129741 -23.685328 56.142088
-77.079815 -15.121976 55.062649
-76.983984 -23.124305 58.521099
-76.815581 -14.637632 57.401948
-76.714988 -22.662841 60.860692
-76.556037 -19.043192 62.101765
-76.382647 -14.863353 61.613515
-76.221831 -21.409154 65.236603
-75.944417 -16.735987 66.109654
-75.958451 -19.980187 67.705941
-75.316370 -24.567922 70.967466
-75.217667 -21.288604 71.708723
-75.361755 -18.450316 70.693125
-74.973698 -15.103845 71.016727
-74.637986 -23.483017 74.399670
-74.491166 -16.664470 74.012065
-73.653087 -20.489707 77.513139
-73.576978 -23.769120 77.690782
-73.252955 -16.687888 77.945098
-72.491957 -19.401479 80.494276
-71.463949 -22.883689 82.082234
-71.699823 -14.911915 81.401481
-70.986682 -19.057193 83.118719
-69.011124 -24.353218 86.145635
-67.858954 -3.918706 -7.530023
-68.430679 -0.317182 -4.471998
-74.408403 -2.284537 3.129062
-74.024435 -4.815831 1.212356
-73.452746 0.555365 4.035414
-73.010542 -2.123235 0.389394
-71.514706 3.641016 6.423014
-72.905058 1.642318 1.952412
-71.530391 -3.307608 -2.118467
-70.089487 1.633675 -2.572971
-69.955366 6.361050 -1.772637
-67.824345 3.621457 -3.599330
-75.463180 -6.192689 14.788440
-74.602272 -2.192350 14.928658
-74.422843 1.014710 17.317450
-74.177473 -2.884112 11.722824
-74.440390 -3.257962 7.263171
-73.449970 0.094430 12.896791
-73.256617 -0.692098 8.051598
-71.929750 3.287796 10.244025
-77.003518 -6.316369 27.234810
-77.174346 -8.553187 26.160168
-77.330597 -3.288664 26.111327
-77.495302 -5.117681 24.735363
-77.119666 -8.610877 22.146497
-77.031632 0.062651 27.611042
-76.495641 -5.047959 20.598652
-76.680482 -1.281274 23.603930
-76.056211 -1.853434 21.210282
-76.195626 -6.914707 17.957121
-75.582268 -3.364191 17.504210
-77.781988 -7.992140 38.179428
-77.194398 -9.750303 34.617230
-76.983507 -6.071660 34.889129
-76.423319 -7.580453 32.045959
-76.203948 -9.719426 29.371159
-76.484280 -2.155068 35.695745
-76.411695 -2.638300 32.311480
-76.877850 -3.404096 29.524177
-76.717972 -0.077768 29.898932
-78.169700 -11.291092 40.541299
-77.869020 -10.881851 44.435440
-78.129248 -8.893502 39.970188
-77.614045 -6.308159 42.602546
-77.572497 -7.384855 44.945814
-77.414876 -3.832136 39.071707
-77.631913 -3.823735 42.129076
-77.355794 -5.692103 47.993153
-77.408598 -2.710098 44.217514
-77.493392 -9.833371 48.801432
-77.125620 -10.481881 51.935473
-76.908533 -12.044040 54.775780
-76.599582 -3.405991 51.620450
-76.456637 -5.697576 54.559151
-76.141829 -8.521405 58.647401
-75.970446 -10.258460 61.528313
-75.983728 -14.124630 64.058264
-75.701619 -8.051187 61.580201
-75.556260 -10.571132 64.573714
-75.525813 -4.259395 59.174066
-75.222542 -7.671392 64.209100
-75.199062 -12.727477 68.374824
-75.041645 -4.800653 62.872418
-74.979578 -9.386548 67.208162
-74.109389 -6.839008 69.642765
-74.002580 -11.096301 73.437298
-74.098405 -14.834930 74.940824
-73.685111 -8.803906 73.013137
-73.412751 -9.900040 75.131208
-72.813334 -12.538892 78.010485
-72.818191 -5.644242 73.865835
-72.236536 -7.656684 77.222462
-71.385888 -4.152119 77.286397
-71.448279 -10.575220 80.411081
-70.950471 -7.485044 80.268283
-71.026825 6.283988 3.073978
-70.672564 8.742434 -0.768441
-68.952306 13.480701 -4.193293
-68.471630 10.527214 -3.798458
-72.889652 5.315571 16.933388
-72.046937 4.392322 13.401550
-71.543980 7.456112 15.456259
-70.083250 7.364447 11.476386
-70.425335 6.117678 6.996058
-70.230544 10.953746 15.931719
-69.487781 9.980087 13.086039
-68.574593 9.486043 9.903762
-67.785705 12.502973 11.813909
-75.774158 3.050101 23.655646
-74.447449 2.953395 19.730150
-74.331022 9.179302 24.792647
-73.225134 6.593833 19.526987
-71.858116 10.759198 19.636744
-76.429746 1.811661 32.181132
-75.808155 1.716266 35.680893
-76.601691 4.310133 32.278574
-75.392782 5.859297 36.639176
-76.704983 2.636704 28.140768
-76.663884 4.917829 30.330634
-76.251216 7.206102 34.068268
-76.480885 7.915834 31.792445
-76.846285 -0.743731 39.243413
-76.969787 -0.283217 42.083797
-75.853264 2.884989 39.818545
-76.437268 2.036092 46.459862
-75.724365 4.310722 42.921110
-74.574740 6.988781 40.227484
-75.815271 4.903611 45.026460
-76.934395 -2.753416 48.452039
-75.992654 -0.852231 52.624081
-75.633160 -1.325828 55.691351
-75.532426 2.445185 51.344141
-74.878413 6.612406 47.892389
-74.682350 6.029308 51.158736
-74.929981 0.011487 58.370745
-74.481128 -0.763599 61.733700
-74.395797 3.393403 57.308998
-73.678015 0.590846 64.397005
-73.219613 6.694591 60.629561
-72.981048 3.943155 64.472174
-73.381918 -1.153711 67.617461
-73.331683 -4.323298 70.757426
-72.726455 2.198312 67.232932
-72.493322 -1.915267 72.030273
-72.214954 0.806788 71.114249
-72.142426 5.567592 66.508007
-71.400589 4.473921 70.809891
-71.161061 0.598081 74.931840
-73.041780 25.290120 -6.422709
-71.593191 26.837045 -9.299679
-70.992059 20.627025 -6.511936
-70.271739 23.924818 -8.992482
-69.033818 14.113637 15.993957
-74.792307 11.344101 27.594356
-73.319505 13.224265 25.565534
-71.647763 14.730784 22.438275
-72.122850 16.315868 25.080453
-70.237525 14.031968 18.580429
-70.844013 17.683659 22.686912
-69.131954 20.965485 21.634055
-75.926336 9.335110 36.306993
-75.923264 11.091998 32.368442
-75.890190 12.865906 37.032401
-74.978285 14.424941 32.125200
-73.599923 19.273633 34.095858
-72.563201 19.503507 29.108735
-74.812906 8.589908 46.549362
-74.806850 11.456768 42.530877
-75.053953 15.173926 38.420806
-74.988957 14.125212 44.530054
-74.221238 17.442176 42.522587
-73.827131 19.783101 39.288375
-74.318543 9.438057 50.004052
-73.838577 9.051168 56.013328
-73.679755 11.475711 52.606328
-73.670296 14.111034 47.535083
-72.471641 16.457259 50.844303
-72.010324 17.200666 54.515920
-72.577186 7.612896 63.406354
-72.688986 11.952206 59.888652
-71.852984 16.245868 58.247949
-71.974448 14.239221 62.143997
-71.961122 9.913125 66.262066
-71.947263 12.434798 64.807735
-71.343520 17.313364 61.288346
-71.418250 11.446285 68.803549
-74.301771 28.821399 -5.904019
-74.448306 32.239301 -7.643514
-75.086845 34.933438 -7.068063
-72.892299 30.288829 -9.455816
-71.563345 23.986265 31.946590
-72.075513 24.693858 35.794906
-72.315636 21.695636 41.080295
-71.851176 20.492671 47.133749
-71.274813 24.111013 38.379815
-70.779186 23.762804 45.180890
-71.326098 19.595733 52.719768
-75.525890 38.606046 -5.607607
-74.773008 38.588798 -8.498474
-74.386147 45.504852 -5.550536
-71.481744 49.077363 -9.919739
-71.931754 50.465342 -6.537453
-73.381477 47.356818 -2.328304
-55.116714 -68.626761 28.918374
-55.254111 -69.690357 37.259046
-55.303536 -69.900277 42.037279
-54.786731 -70.949685 45.934287
-55.732462 -70.002757 59.554158
-55.280552 -70.477790 52.498727
-53.621412 -56.230796 7.653811
-58.083840 -55.699695 19.021178
-56.387169 -55.693110 15.291677
-55.879941 -58.474565 16.717029
-54.153925 -56.670310 11.026242
-53.975608 -61.830975 16.631788
-53.705623 -58.733197 12.880412
-60.545825 -56.802246 28.874461
-58.764379 -55.980630 21.885647
-59.283544 -60.336829 29.530070
-59.043891 -58.530950 26.010445
-58.027248 -62.868316 28.572269
-57.519369 -61.072940 24.388842
-56.817792 -60.209237 21.085863
-56.349807 -65.043483 26.554246
-55.185516 -64.833621 22.861395
-54.517380 -63.311080 19.517865
-54.839169 -67.281674 25.069820
-62.420578 -56.885213 40.175460
-60.922728 -58.650068 35.908894
-60.441454 -60.571997 39.485103
-60.480505 -58.506624 32.273735
-59.370108 -61.944182 35.620601
-58.816241 -63.359608 38.364910
-57.336997 -65.381638 32.521260
-57.096362 -66.323538 38.467361
-56.364531 -67.525797 35.738076
-56.176410 -67.182256 30.931660
-64.422709 -59.560493 48.237938
-61.342153 -59.280498 42.502336
-62.431266 -62.907948 50.711298
-61.842781 -62.177225 46.972164
-59.645325 -62.282481 41.558678
-60.054082 -64.974454 51.351983
-58.597222 -65.341637 45.551659
-57.383769 -66.360250 41.308537
-56.719407 -68.201012 45.682100
-56.582444 -68.709689 48.713671
-65.008143 -59.656372 54.611109
-64.302039 -60.464891 51.645015
-63.880599 -61.168422 58.770561
-62.872497 -62.514534 55.074000
-62.016985 -62.977061 60.755728
-60.600832 -64.713989 57.694392
-60.618678 -64.693852 54.737336
-59.331910 -65.865889 61.760156
-58.343542 -66.859244 58.791244
-57.782941 -67.564949 52.065958
-56.824591 -68.917333 55.908707
-56.230006 -68.948090 62.579961
-64.284968 -60.066412 62.613803
-63.102911 -58.712985 70.861021
-62.227065 -61.415489 66.647447
-59.909820 -63.146665 69.672571
-59.968816 -61.842295 72.396993
-59.929943 -64.341163 66.185037
-57.800411 -67.079228 64.874051
-57.883360 -64.842864 71.654879
-57.824569 -66.284224 67.705445
-55.648224 -67.322195 71.220868
-55.155949 -69.194721 67.254490
-60.285827 -59.262426 75.309102
-59.538739 -59.389960 78.568092
-57.738404 -59.542364 81.789160
-56.936938 -64.279854 75.172131
-55.848670 -63.946135 77.986337
-55.381545 -62.425755 81.454114
-57.198075 -43.245311 -5.896421
-56.335055 -41.628017 -8.359514
-54.987392 -45.997858 -3.905114
-62.707325 -44.615078 8.096476
-60.937014 -44.782956 3.970809
-61.099332 -42.861514 0.663300
-59.845509 -46.913644 6.879964
-58.724944 -45.440801 1.234373
-57.774287 -44.577336 -1.786588
-57.046272 -49.472855 4.064293
-55.347550 -48.331336 0.730170
-54.481300 -51.097906 1.593298
-54.205228 -53.820435 4.262989
-63.873124 -47.015635 15.598340
-63.436164 -46.107613 11.971480
-61.597504 -49.555772 16.315462
-60.446561 -48.972919 11.531821
-59.046864 -52.265866 15.799676
-56.955994 -52.886646 12.393760
-57.806259 -50.441308 8.828494
-56.367610 -53.260016 9.491491
-64.254577 -47.997405 20.293402
-63.019942 -50.272931 22.879076
-60.765643 -53.575101 24.224670
-60.258544 -52.646515 20.063932
-62.777306 -54.538046 34.748885
-61.802431 -54.828696 30.824085
-65.574206 -58.223202 50.117554
-64.740013 -57.184601 46.366170
-63.959229 -56.616065 43.326086
-65.986794 -57.959026 60.830638
-64.934671 -55.579425 72.098076
-64.536229 -58.050773 67.394248
-65.849266 -52.736900 74.571514
-65.553223 -50.333755 78.810360
-64.497090 -53.010554 77.712714
-63.874971 -55.899262 74.630370
-63.429340 -51.820373 81.384117
-62.303043 -56.834845 77.253936
-61.778003 -55.041549 80.548675
-59.687630 -54.854548 84.282974
-63.277842 -48.231819 85.005210
-61.019751 -51.972231 85.213066
-60.478037 -48.520597 88.315879
-58.062522 -51.023654 89.852623
-57.167071 -54.478160 88.170743
-56.244119 -58.127997 85.882553
-59.348304 -31.373182 -16.428884
-55.777891 -35.468843 -13.859962
-55.709095 -34.139142 -17.640905
-54.784186 -31.248119 -19.956476
-66.472447 -30.896683 -7.755632
-64.194510 -35.179659 -3.865472
-63.615253 -33.331270 -6.877755
-62.978313 -32.667408 -10.053061
-62.492297 -37.096024 -4.593130
-62.425300 -32.224002 -12.884106
-60.764172 -35.275792 -8.918300
-59.662229 -38.734301 -6.639039
-59.375793 -41.154816 -4.292360
-59.017221 -34.520398 -13.298713
-57.512738 -36.518068 -10.912707
-53.582286 -38.114436 -12.557315
-64.010347 -42.466096 4.879410
-63.906701 -39.481353 1.925487
-63.161513 -37.566002 -1.133365
-61.224891 -40.017481 -2.596298
-67.042953 -42.640462 83.173221
-65.822697 -47.121635 81.787031
-66.742388 -38.849666 85.744460
-65.321883 -42.769297 85.848623
-64.742559 -45.380397 84.964414
-64.618240 -39.920419 88.209309
-62.530389 -44.715137 88.535763
-61.280623 -40.829336 91.925239
-61.753963 -36.101977 93.090843
-59.649994 -43.826749 91.766866
-58.391168 -46.777084 91.754072
-58.668262 -40.768067 94.599773
-58.134034 -37.058938 96.279020
-64.854920 -20.371867 -16.379062
-63.351525 -22.027711 -18.509105
-63.268933 -19.383456 -20.833630
-61.970103 -25.910291 -17.213531
-61.262669 -19.330936 -24.000151
-61.463919 -23.581872 -21.133942
-59.445292 -27.803941 -19.255948
-57.165840 -21.869417 -25.589193
-56.736310 -26.057006 -23.809827
-64.659657 -25.391524 -14.023094
-65.047558 -27.940748 -12.405312
-62.930499 -27.888860 -14.715238
-66.869409 -29.483145 88.499122
-65.685655 -36.131343 88.289040
-65.149364 -31.367609 90.361070
-65.210950 -26.805896 91.060650
-63.972691 -35.128990 90.809875
-62.589205 -30.019572 93.559108
-61.299073 -33.639670 94.239038
-61.583819 -26.281625 95.163651
-60.461404 -30.409681 95.646215
-59.465027 -27.026163 97.068416
-62.281643 -14.239157 -28.174266
-61.894455 -12.839811 -30.856062
-59.772943 -10.652998 -34.227994
-59.074559 -17.563243 -29.037539
-58.958570 -15.367592 -31.907255
-66.891484 -11.635054 -19.514478
-64.569924 -16.389802 -21.173167
-65.966329 -7.637065 -18.652852
-62.997871 -15.724545 -24.577200
-64.058990 -6.668216 -23.487398
-63.233257 -7.528444 -26.462889
-67.471537 -6.729192 -10.958575
-65.550659 -5.279618 -14.225284
-68.703341 -19.449738 86.649508
-69.164578 -16.573827 85.735217
-66.746728 -23.526926 89.399833
-66.822145 -19.934827 89.321330
-67.166943 -14.208086 88.319599
-64.665864 -22.336164 92.031209
-64.479892 -16.029277 91.975623
-63.005339 -18.093591 93.798127
-60.721070 -20.513614 96.297039
-61.211915 -13.870345 95.313627
-59.953824 -24.099404 97.037158
-59.709539 -16.970970 97.141469
-60.474892 -3.418473 -28.905786
-60.099890 -6.638478 -33.075045
-62.578103 -5.114573 -26.872817
-70.153119 -14.019363 84.014802
-69.248919 -10.469581 84.805849
-69.261333 -7.812098 83.821821
-68.407739 -5.028829 84.331881
-66.668938 -9.788913 88.191736
-65.719903 -5.710527 88.781040
-63.436583 -12.465251 92.768327
-63.657768 -8.848225 91.906642
-63.538837 -4.412423 91.206534
-60.757434 -5.798664 94.604550
-60.012426 -10.195711 95.982063
-59.122671 21.018483 -38.044000
-60.739551 15.616080 -27.242090
-59.776068 17.320683 -30.768665
-58.446331 18.104611 -34.539547
-67.067366 15.451598 -19.564081
-65.901626 16.067041 -22.764036
-64.440501 13.557888 -18.170085
-63.322336 16.832293 -26.389259
-61.316544 13.803196 -23.147986
-65.987424 13.318493 7.369335
-70.691324 -1.809585 77.884561
-70.584478 4.637293 74.237403
-69.565667 -1.932748 80.737566
-69.814883 1.819839 78.109659
-69.069217 4.954837 78.682639
-68.372704 -1.716662 83.138884
-68.032788 3.020723 82.170278
-67.509400 7.743752 81.524126
-66.697568 -0.024737 85.605905
-66.799379 4.807345 84.011324
-65.289467 -1.870895 88.549270
-64.948294 3.910456 87.508735
-65.166966 7.457243 86.182392
-63.182604 2.856417 90.261867
-61.253358 0.564974 92.914573
-60.624187 26.115984 -39.088021
-58.535178 29.657265 -38.277845
-58.509667 28.359854 -40.827087
-59.608088 25.517701 -43.263424
-56.371301 31.701095 -39.763831
-64.287429 21.240835 -30.193962
-63.331558 26.375500 -29.151770
-63.752745 25.087023 -31.394352
-61.700410 20.384858 -33.155327
-61.791876 23.758034 -36.064531
-60.901620 27.497013 -36.123272
-60.108083 29.474021 -28.936699
-59.470620 29.440296 -33.342885
-58.056404 31.272744 -31.383930
-57.373380 31.026009 -35.524238
-69.165331 18.263697 -19.888658
-68.488648 22.347601 -21.895261
-67.457907 20.668182 -25.444369
-65.603289 23.765206 -26.886388
-64.621769 26.003839 -23.655018
-61.325528 29.086061 -25.248627
-58.567440 31.686246 -26.711806
-64.245137 16.322853 7.384948
-62.821218 17.875787 5.273075
-61.480488 21.109155 6.594534
-59.778890 23.412290 3.694381
-67.850897 18.447205 16.684731
-66.826281 17.291553 14.045213
-67.854896 20.175858 18.166248
-65.548936 16.210876 10.836684
-66.108297 21.410536 15.135649
-64.893428 21.010965 12.612096
-63.178515 19.739151 8.971250
-64.238139 24.122973 13.160478
-62.341552 23.675592 9.423149
-71.119541 16.193488 65.807886
-71.196795 14.338070 67.419957
-70.410261 7.992847 72.165740
-70.630516 18.354461 67.840663
-70.265221 12.053509 71.791640
-69.510159 7.938334 75.880995
-70.342770 17.278587 71.320394
-69.548004 11.273487 74.350280
-70.261245 14.941424 73.053931
-68.881613 15.452224 75.760336
-68.476684 9.961526 77.932718
-67.813602 12.170380 79.445711
-67.769005 15.571015 78.637334
-65.906670 10.243903 84.162776
-66.237476 13.128656 82.876617
-65.106295 17.987665 84.927047
-63.487328 11.085076 88.381040
-64.257629 15.250250 85.765469
-60.299819 25.944157 7.235536
-57.813859 27.003798 1.243604
-57.828784 29.228133 4.815650
-57.524039 31.925839 6.283193
-65.056679 25.604225 15.983252
-64.066347 28.844612 16.357956
-63.203313 26.778642 12.462019
-62.068942 29.979096 12.766090
-62.829563 31.449737 16.233734
-60.386337 33.529112 12.966186
-60.151681 31.466763 10.032448
-61.031460 35.184201 16.300045
-57.932531 35.113112 9.996502
-69.366698 25.650804 26.017542
-68.327491 23.767319 22.255897
-65.918099 27.175443 19.414800
-67.772885 29.942564 26.851997
-66.805977 29.950928 24.034081
-65.595568 29.938205 21.134161
